TimeSeconds,Power [W],CumulativeEnergy,Status
1612.0,0.99,1651.4049999999863,At Work (In the Office)
1613.0,1.02,1652.4249999999863,At Work (In the Office)
1614.0,1.01,1653.4349999999863,At Work (In the Office)
1615.0,1.19,1654.6249999999864,At Work (In the Office)
1616.0,1.13,1655.7549999999865,At Work (In the Office)
1617.0,0.99,1656.7449999999865,At Work (In the Office)
1618.0,1.02,1657.7649999999865,At Work (In the Office)
1619.0,0.995,1658.7599999999863,At Work (In the Office)
1620.0,0.99,1659.7499999999864,At Work (In the Office)
1621.0,1.04,1660.7899999999863,At Work (In the Office)
1622.0,0.99,1661.7799999999863,At Work (In the Office)
1623.0,1.03,1662.8099999999863,At Work (In the Office)
1624.0,0.995,1663.8049999999862,At Work (In the Office)
1625.0,0.975,1664.779999999986,At Work (In the Office)
1626.0,0.99,1665.769999999986,At Work (In the Office)
1627.0,1.01,1666.779999999986,At Work (In the Office)
1628.0,0.975,1667.754999999986,At Work (In the Office)
1629.0,1.17,1668.924999999986,At Work (In the Office)
1630.0,1.0,1669.924999999986,At Work (In the Office)
1631.0,1.22,1671.144999999986,At Work (In the Office)
1632.0,1.0,1672.144999999986,At Work (In the Office)
1633.0,0.975,1673.119999999986,At Work (In the Office)
1634.0,1.04,1674.159999999986,At Work (In the Office)
1635.0,0.985,1675.1449999999859,At Work (In the Office)
1636.0,1.0,1676.1449999999859,At Work (In the Office)
1637.0,0.985,1677.1299999999858,At Work (In the Office)
1638.0,0.985,1678.1149999999857,At Work (In the Office)
1639.0,0.995,1679.1099999999856,At Work (In the Office)
1640.0,0.975,1680.0849999999855,At Work (In the Office)
1641.0,0.99,1681.0749999999855,At Work (In the Office)
1642.0,1.02,1682.0949999999855,At Work (In the Office)
1643.0,1.0,1683.0949999999855,At Work (In the Office)
1644.0,1.05,1684.1449999999854,At Work (In the Office)
1645.0,0.975,1685.1199999999853,At Work (In the Office)
1646.0,1.01,1686.1299999999853,At Work (In the Office)
1647.0,1.01,1687.1399999999853,At Work (In the Office)
1648.0,0.995,1688.1349999999852,At Work (In the Office)
1649.0,0.99,1689.1249999999852,At Work (In the Office)
1650.0,1.16,1690.2849999999853,At Work (In the Office)
1651.0,1.01,1691.2949999999853,At Work (In the Office)
1652.0,1.21,1692.5049999999853,At Work (In the Office)
1653.0,0.99,1693.4949999999853,At Work (In the Office)
1654.0,0.975,1694.4699999999852,At Work (In the Office)
1655.0,1.05,1695.5199999999852,At Work (In the Office)
1656.0,0.995,1696.514999999985,At Work (In the Office)
1657.0,1.02,1697.534999999985,At Work (In the Office)
1658.0,0.99,1698.524999999985,At Work (In the Office)
1659.0,0.975,1699.499999999985,At Work (In the Office)
1660.0,1.0,1700.499999999985,At Work (In the Office)
1661.0,0.99,1701.489999999985,At Work (In the Office)
1662.0,0.975,1702.464999999985,At Work (In the Office)
1663.0,1.04,1703.5049999999849,At Work (In the Office)
1664.0,0.975,1704.4799999999848,At Work (In the Office)
1665.0,1.05,1705.5299999999847,At Work (In the Office)
1666.0,0.985,1706.5149999999846,At Work (In the Office)
1667.0,0.98,1707.4949999999847,At Work (In the Office)
1668.0,1.06,1708.5549999999846,At Work (In the Office)
1669.0,0.97,1709.5249999999846,At Work (In the Office)
1670.0,1.02,1710.5449999999846,At Work (In the Office)
1671.0,0.99,1711.5349999999846,At Work (In the Office)
1672.0,0.99,1712.5249999999846,At Work (In the Office)
1673.0,1.01,1713.5349999999846,At Work (In the Office)
1674.0,0.985,1714.5199999999845,At Work (In the Office)
1675.0,0.99,1715.5099999999845,At Work (In the Office)
1676.0,1.15,1716.6599999999846,At Work (In the Office)
1677.0,1.16,1717.8199999999847,At Work (In the Office)
1678.0,1.05,1718.8699999999847,At Work (In the Office)
1679.0,0.975,1719.8449999999846,At Work (In the Office)
1680.0,0.99,1720.8349999999846,At Work (In the Office)
1681.0,1.03,1721.8649999999845,At Work (In the Office)
1682.0,0.99,1722.8549999999846,At Work (In the Office)
1683.0,1.14,1723.9949999999847,At Work (In the Office)
1684.0,1.16,1725.1549999999847,At Work (In the Office)
1685.0,0.995,1726.1499999999846,At Work (In the Office)
1686.0,1.02,1727.1699999999846,At Work (In the Office)
1687.0,1.01,1728.1799999999846,At Work (In the Office)
1688.0,0.975,1729.1549999999845,At Work (In the Office)
1689.0,1.06,1730.2149999999845,At Work (In the Office)
1690.0,1.01,1731.2249999999844,At Work (In the Office)
1691.0,1.04,1732.2649999999844,At Work (In the Office)
1692.0,1.09,1733.3549999999843,At Work (In the Office)
1693.0,0.975,1734.3299999999842,At Work (In the Office)
1694.0,0.99,1735.3199999999842,At Work (In the Office)
1695.0,0.985,1736.3049999999841,At Work (In the Office)
1696.0,0.975,1737.279999999984,At Work (In the Office)
1697.0,1.01,1738.289999999984,At Work (In the Office)
1698.0,0.97,1739.259999999984,At Work (In the Office)
1699.0,1.12,1740.379999999984,At Work (In the Office)
1700.0,1.0,1741.379999999984,At Work (In the Office)
1701.0,0.99,1742.369999999984,At Work (In the Office)
1702.0,1.06,1743.429999999984,At Work (In the Office)
1703.0,0.98,1744.409999999984,At Work (In the Office)
1704.0,1.01,1745.419999999984,At Work (In the Office)
1705.0,0.98,1746.399999999984,At Work (In the Office)
1706.0,1.06,1747.459999999984,At Work (In the Office)
1707.0,1.05,1748.5099999999838,At Work (In the Office)
1708.0,0.975,1749.4849999999838,At Work (In the Office)
1709.0,0.995,1750.4799999999836,At Work (In the Office)
1710.0,1.04,1751.5199999999836,At Work (In the Office)
1711.0,0.99,1752.5099999999836,At Work (In the Office)
1712.0,1.06,1753.5699999999836,At Work (In the Office)
1713.0,1.11,1754.6799999999835,At Work (In the Office)
1714.0,0.99,1755.6699999999835,At Work (In the Office)
1715.0,1.02,1756.6899999999835,At Work (In the Office)
1716.0,0.99,1757.6799999999835,At Work (In the Office)
1717.0,1.16,1758.8399999999835,At Work (In the Office)
1718.0,1.15,1759.9899999999836,At Work (In the Office)
1719.0,1.04,1761.0299999999836,At Work (In the Office)
1720.0,1.05,1762.0799999999836,At Work (In the Office)
1721.0,0.99,1763.0699999999836,At Work (In the Office)
1722.0,0.975,1764.0449999999835,At Work (In the Office)
1723.0,1.05,1765.0949999999834,At Work (In the Office)
1724.0,0.995,1766.0899999999833,At Work (In the Office)
1725.0,1.03,1767.1199999999833,At Work (In the Office)
1726.0,1.08,1768.1999999999832,At Work (In the Office)
1727.0,0.995,1769.194999999983,At Work (In the Office)
1728.0,1.04,1770.234999999983,At Work (In the Office)
1729.0,0.975,1771.209999999983,At Work (In the Office)
1730.0,0.99,1772.199999999983,At Work (In the Office)
1731.0,1.03,1773.229999999983,At Work (In the Office)
1732.0,0.985,1774.2149999999829,At Work (In the Office)
1733.0,1.17,1775.384999999983,At Work (In the Office)
1734.0,0.99,1776.374999999983,At Work (In the Office)
1735.0,1.01,1777.384999999983,At Work (In the Office)
1736.0,1.21,1778.594999999983,At Work (In the Office)
1737.0,1.15,1779.744999999983,At Work (In the Office)
1738.0,1.07,1780.814999999983,At Work (In the Office)
1739.0,0.98,1781.794999999983,At Work (In the Office)
1740.0,0.99,1782.784999999983,At Work (In the Office)
1741.0,1.16,1783.944999999983,At Work (In the Office)
1742.0,0.985,1784.929999999983,At Work (In the Office)
1743.0,1.0,1785.929999999983,At Work (In the Office)
1744.0,1.03,1786.959999999983,At Work (In the Office)
1745.0,1.01,1787.969999999983,At Work (In the Office)
1746.0,1.04,1789.009999999983,At Work (In the Office)
1747.0,0.99,1789.999999999983,At Work (In the Office)
1748.0,1.01,1791.009999999983,At Work (In the Office)
1749.0,1.04,1792.049999999983,At Work (In the Office)
1750.0,0.99,1793.039999999983,At Work (In the Office)
1751.0,0.975,1794.0149999999828,At Work (In the Office)
1752.0,0.99,1795.0049999999828,At Work (In the Office)
1753.0,1.01,1796.0149999999828,At Work (In the Office)
1754.0,1.01,1797.0249999999828,At Work (In the Office)
1755.0,0.99,1798.0149999999828,At Work (In the Office)
1756.0,0.97,1798.9849999999828,At Work (In the Office)
1757.0,1.05,1800.0349999999828,At Work (In the Office)
1758.0,0.975,1801.0099999999827,At Work (In the Office)
1759.0,1.04,1802.0499999999827,At Work (In the Office)
1760.0,0.99,1803.0399999999827,At Work (In the Office)
1761.0,0.975,1804.0149999999826,At Work (In the Office)
1762.0,0.995,1805.0099999999825,At Work (In the Office)
1763.0,0.975,1805.9849999999824,At Work (In the Office)
1764.0,0.99,1806.9749999999824,At Work (In the Office)
1765.0,1.0,1807.9749999999824,At Work (In the Office)
1766.0,0.975,1808.9499999999823,At Work (In the Office)
1767.0,1.13,1810.0799999999824,At Work (In the Office)
1768.0,1.0,1811.0799999999824,At Work (In the Office)
1769.0,0.99,1812.0699999999824,At Work (In the Office)
1770.0,1.06,1813.1299999999824,At Work (In the Office)
1771.0,1.01,1814.1399999999824,At Work (In the Office)
1772.0,1.01,1815.1499999999824,At Work (In the Office)
1773.0,0.97,1816.1199999999824,At Work (In the Office)
1774.0,0.99,1817.1099999999824,At Work (In the Office)
1775.0,1.16,1818.2699999999825,At Work (In the Office)
1776.0,1.01,1819.2799999999825,At Work (In the Office)
1777.0,0.99,1820.2699999999825,At Work (In the Office)
1778.0,1.04,1821.3099999999824,At Work (In the Office)
1779.0,1.04,1822.3499999999824,At Work (In the Office)
1780.0,1.04,1823.3899999999824,At Work (In the Office)
1781.0,0.99,1824.3799999999824,At Work (In the Office)
1782.0,0.99,1825.3699999999824,At Work (In the Office)
1783.0,1.16,1826.5299999999825,At Work (In the Office)
1784.0,0.99,1827.5199999999825,At Work (In the Office)
1785.0,0.97,1828.4899999999825,At Work (In the Office)
1786.0,1.02,1829.5099999999825,At Work (In the Office)
1787.0,0.98,1830.4899999999825,At Work (In the Office)
1788.0,1.04,1831.5299999999825,At Work (In the Office)
1789.0,1.02,1832.5499999999824,At Work (In the Office)
1790.0,0.975,1833.5249999999824,At Work (In the Office)
1791.0,1.05,1834.5749999999823,At Work (In the Office)
1792.0,0.975,1835.5499999999822,At Work (In the Office)
1793.0,1.04,1836.5899999999822,At Work (In the Office)
1794.0,0.99,1837.5799999999822,At Work (In the Office)
1795.0,0.975,1838.554999999982,At Work (In the Office)
1796.0,1.03,1839.584999999982,At Work (In the Office)
1797.0,1.19,1840.7749999999821,At Work (In the Office)
1798.0,1.15,1841.9249999999822,At Work (In the Office)
1799.0,1.02,1842.9449999999822,At Work (In the Office)
1800.0,0.975,1843.919999999982,At Work (In the Office)
1801.0,1.04,1844.959999999982,At Work (In the Office)
1802.0,0.97,1845.929999999982,At Work (In the Office)
1803.0,0.99,1846.919999999982,At Work (In the Office)
1804.0,1.04,1847.959999999982,At Work (In the Office)
1805.0,0.99,1848.949999999982,At Work (In the Office)
1806.0,1.03,1849.979999999982,At Work (In the Office)
1807.0,0.975,1850.954999999982,At Work (In the Office)
1808.0,0.99,1851.944999999982,At Work (In the Office)
1809.0,1.18,1853.124999999982,At Work (In the Office)
1810.0,0.995,1854.119999999982,At Work (In the Office)
1811.0,0.995,1855.1149999999818,At Work (In the Office)
1812.0,1.05,1856.1649999999818,At Work (In the Office)
1813.0,0.995,1857.1599999999817,At Work (In the Office)
1814.0,1.04,1858.1999999999816,At Work (In the Office)
1815.0,0.99,1859.1899999999816,At Work (In the Office)
1816.0,0.995,1860.1849999999815,At Work (In the Office)
1817.0,1.04,1861.2249999999815,At Work (In the Office)
1818.0,0.99,1862.2149999999815,At Work (In the Office)
1819.0,0.975,1863.1899999999814,At Work (In the Office)
1820.0,0.99,1864.1799999999814,At Work (In the Office)
1821.0,0.975,1865.1549999999813,At Work (In the Office)
1822.0,1.02,1866.1749999999813,At Work (In the Office)
1823.0,0.99,1867.1649999999813,At Work (In the Office)
1824.0,0.975,1868.1399999999812,At Work (In the Office)
1825.0,1.05,1869.1899999999812,At Work (In the Office)
1826.0,0.975,1870.164999999981,At Work (In the Office)
1827.0,1.03,1871.194999999981,At Work (In the Office)
1828.0,0.995,1872.189999999981,At Work (In the Office)
1829.0,0.975,1873.1649999999809,At Work (In the Office)
1830.0,0.995,1874.1599999999808,At Work (In the Office)
1831.0,0.97,1875.1299999999808,At Work (In the Office)
1832.0,1.01,1876.1399999999808,At Work (In the Office)
1833.0,0.98,1877.1199999999808,At Work (In the Office)
1834.0,0.99,1878.1099999999808,At Work (In the Office)
1835.0,1.04,1879.1499999999808,At Work (In the Office)
1836.0,0.975,1880.1249999999807,At Work (In the Office)
1837.0,0.995,1881.1199999999806,At Work (In the Office)
1838.0,1.04,1882.1599999999805,At Work (In the Office)
1839.0,0.995,1883.1549999999804,At Work (In the Office)
1840.0,1.02,1884.1749999999804,At Work (In the Office)
1841.0,0.975,1885.1499999999803,At Work (In the Office)
1842.0,0.99,1886.1399999999803,At Work (In the Office)
1843.0,0.975,1887.1149999999802,At Work (In the Office)
1844.0,0.99,1888.1049999999802,At Work (In the Office)
1845.0,0.985,1889.0899999999801,At Work (In the Office)
1846.0,1.04,1890.12999999998,At Work (In the Office)
1847.0,0.99,1891.11999999998,At Work (In the Office)
1848.0,1.04,1892.15999999998,At Work (In the Office)
1849.0,0.99,1893.14999999998,At Work (In the Office)
1850.0,0.975,1894.12499999998,At Work (In the Office)
1851.0,1.03,1895.15499999998,At Work (In the Office)
1852.0,0.995,1896.1499999999799,At Work (In the Office)
1853.0,0.985,1897.1349999999798,At Work (In the Office)
1854.0,0.99,1898.1249999999798,At Work (In the Office)
1855.0,0.975,1899.0999999999797,At Work (In the Office)
1856.0,1.04,1900.1399999999796,At Work (In the Office)
1857.0,1.01,1901.1499999999796,At Work (In the Office)
1858.0,1.16,1902.3099999999797,At Work (In the Office)
1859.0,1.16,1903.4699999999798,At Work (In the Office)
1860.0,0.97,1904.4399999999798,At Work (In the Office)
1861.0,1.05,1905.4899999999798,At Work (In the Office)
1862.0,0.975,1906.4649999999797,At Work (In the Office)
1863.0,0.985,1907.4499999999796,At Work (In the Office)
1864.0,1.02,1908.4699999999796,At Work (In the Office)
1865.0,0.975,1909.4449999999795,At Work (In the Office)
1866.0,0.99,1910.4349999999795,At Work (In the Office)
1867.0,0.995,1911.4299999999794,At Work (In the Office)
1868.0,0.99,1912.4199999999794,At Work (In the Office)
1869.0,1.04,1913.4599999999793,At Work (In the Office)
1870.0,0.975,1914.4349999999793,At Work (In the Office)
1871.0,1.01,1915.4449999999792,At Work (In the Office)
1872.0,1.04,1916.4849999999792,At Work (In the Office)
1873.0,1.04,1917.5249999999792,At Work (In the Office)
1874.0,1.04,1918.5649999999791,At Work (In the Office)
1875.0,0.975,1919.539999999979,At Work (In the Office)
1876.0,1.01,1920.549999999979,At Work (In the Office)
1877.0,0.97,1921.519999999979,At Work (In the Office)
1878.0,0.99,1922.509999999979,At Work (In the Office)
1879.0,0.975,1923.484999999979,At Work (In the Office)
1880.0,1.04,1924.524999999979,At Work (In the Office)
1881.0,0.995,1925.5199999999788,At Work (In the Office)
1882.0,1.04,1926.5599999999788,At Work (In the Office)
1883.0,1.01,1927.5699999999788,At Work (In the Office)
1884.0,0.975,1928.5449999999787,At Work (In the Office)
1885.0,1.15,1929.6949999999788,At Work (In the Office)
1886.0,0.995,1930.6899999999787,At Work (In the Office)
1887.0,0.975,1931.6649999999786,At Work (In the Office)
1888.0,1.01,1932.6749999999786,At Work (In the Office)
1889.0,0.97,1933.6449999999786,At Work (In the Office)
1890.0,1.02,1934.6649999999786,At Work (In the Office)
1891.0,0.98,1935.6449999999786,At Work (In the Office)
1892.0,0.99,1936.6349999999786,At Work (In the Office)
1893.0,1.07,1937.7049999999786,At Work (In the Office)
1894.0,0.975,1938.6799999999785,At Work (In the Office)
1895.0,1.05,1939.7299999999784,At Work (In the Office)
1896.0,0.995,1940.7249999999783,At Work (In the Office)
1897.0,1.0,1941.7249999999783,At Work (In the Office)
1898.0,1.0,1942.7249999999783,At Work (In the Office)
1899.0,0.975,1943.6999999999782,At Work (In the Office)
1900.0,1.04,1944.7399999999782,At Work (In the Office)
1901.0,0.995,1945.734999999978,At Work (In the Office)
1902.0,0.99,1946.724999999978,At Work (In the Office)
1903.0,1.05,1947.774999999978,At Work (In the Office)
1904.0,0.98,1948.754999999978,At Work (In the Office)
1905.0,0.99,1949.744999999978,At Work (In the Office)
1906.0,1.09,1950.834999999978,At Work (In the Office)
1907.0,0.99,1951.824999999978,At Work (In the Office)
1908.0,1.01,1952.834999999978,At Work (In the Office)
1909.0,1.01,1953.844999999978,At Work (In the Office)
1910.0,0.99,1954.834999999978,At Work (In the Office)
1911.0,1.14,1955.974999999978,At Work (In the Office)
1912.0,0.99,1956.964999999978,At Work (In the Office)
1913.0,0.975,1957.939999999978,At Work (In the Office)
1914.0,1.07,1959.009999999978,At Work (In the Office)
1915.0,0.99,1959.999999999978,At Work (In the Office)
1916.0,1.04,1961.039999999978,At Work (In the Office)
1917.0,0.99,1962.029999999978,At Work (In the Office)
1918.0,1.08,1963.1099999999778,At Work (In the Office)
1919.0,1.29,1964.3999999999778,At Work (In the Office)
1920.0,1.06,1965.4599999999778,At Work (In the Office)
1921.0,0.99,1966.4499999999778,At Work (In the Office)
1922.0,0.99,1967.4399999999778,At Work (In the Office)
1923.0,0.97,1968.4099999999778,At Work (In the Office)
1924.0,1.03,1969.4399999999778,At Work (In the Office)
1925.0,0.975,1970.4149999999777,At Work (In the Office)
1926.0,1.13,1971.5449999999778,At Work (In the Office)
1927.0,1.16,1972.7049999999779,At Work (In the Office)
1928.0,0.975,1973.6799999999778,At Work (In the Office)
